keyword,url,judul,bahan,langkah
diet,https://cookpad.com/id/resep/16535886,Orak Arik Telur - Menu Diet Sederhana,"1 butir Telur,1 buah Jagung,3 Buncis,1/2 Wortel,2 Bawang merah,1 Tahu Putih, Garam,5 buah Cabai rawit","Rebus 1 buah jagung dan 1 buah tahu putih masak hingga matang kemudian tiriskan.,Potong buncis, wortel, bawang merah, cabai rawit ukuran kecil2,Haluskan tahu yang sudah direbus, lalu masukan potongan wortel, buncis, Bawang merah, cabai merah kemudian taburi garam secukupnya.,Masak orak arik beri minyak sedikit aduk hingga matang merata,Selamat mencoba, Semoga bermanfaat menu diet sederhana dan murah meriah 🤍"
diet,https://cookpad.com/id/resep/16533860,Oatmeal Buah - Menu Diet Sederhana," Quaker oatmeal,1 buah alpukat,1 buah pisang sedang, Energen bubuk/madu","Tuang oatmeal 5 sendok makan, lalu tuangkan Energen 2 sendok makan/madu, Seduh dan aduk oatmeal dengan air panas.,Kupas buah alpukat dan pisang, potong sesuai selera.,Hidangkan... Semoga bermanfaat - menu diet sederhana 🤍"
diet,https://cookpad.com/id/resep/16572482,Kopi Susu Low Calorie,"1 sachet kopi bubuk (merek apa saja bebas no sugar),100 ml susu Diamond atau Low Fat,150 ml Air","Seduh kopi dengan 150ml air atau larutkan air dingin,Campurkan 100ml susu low fat"
diet,https://cookpad.com/id/resep/16533853,Mashed Potato - Menu Diet Sederhana,"3 buah Kentang,sesuai selera Daun singkong - sayur,1 Jagung manis,3 Bawang putih, Garam","Masak air hingga mendidih, masukan kentang dan jagung yang telah di cuci bersih, tambahkan garam secukupnya rebus hingga matang.,Kukus/panggang bawang putih setengah matang, haluskan bawang putih dan kentang yang telah matang, beri garam secukupnya.,Daun singkong : 
Masak air hingga mendidih,Masukan daun singkong pada air mendidih dan beri garam secukupnya, rebus hingga matang.,Buang air rebus daun singkong, kemudian iris tipis tipis daun singkong tersebut, lalu campurkan pada kentang yang telah halus.,Hidangkan sesuai selera semoga bermanfaat 🤍 - Menu Diet sederhana dan Murah Meriah"
diet,https://cookpad.com/id/resep/16530556,Dimsum Ayam Sawi Putih (menu diet),"100 gram dada ayam fillet tanpa lemak (saya potong agak tipis jadi 8 bagian),1 sdm saus teriyaki untuk marinasi (saya pakai kikkoman garlic teriyaki sauce),8 lembar sawi putih,1 sdt saus tiram,1 sdt teriyaki sauce,1/2 sdt kecap asin,1/4 sdt minyak wijen,1/2 sdt wijen sangrai,jika suka Cabe bubuk","Marinasi ayam yang sudah dipotong-potong, simpan dalam wadah tertutup dan masukkan ke kulkas. Diamkan minimal 2 jam sampai bumbu meresap.,Siapkan 8 lembar sawi putih, cuci bersih lalu rebus sebentar supaya lentur & mudah digulung. Angkat & tiriskan.,Ambil 1 potong ayam yang sudah di marinasi, letakkan di bagian batang sawi, lalu gulung & wrap sampai menutupi ayam. Ulangi sampai habis.,Panaskan kukusan, susun dimsum didalamnya.
Kukus sampai benar-benar matang.,Sambil menunggu dimsum matang, siapkan dipping sauce. Campur saos tiram, kecap asin & teriyaki sauce, aduk rata.,Tambahkan minyak wijen & bubuhi wijen sangrai, aduk rata.
Jika suka pedas bisa tambahkan cabe bubuk atau irisan cabe rawit.,Setelah dimsum matang, angkat & siap disajikan hangat dengan sauce."
diet,https://cookpad.com/id/resep/16588071,Cenil Oatmeal (Versi Diet),"40 gr rolled oat (blender),75 gr tepung tapioka (merk rose brand) beda merk beda kalori,1 sachet diabetamil sweetener,10 gr kelapa parut,Sejumput garam,Secukupnya air hangat,Secukupnya Pewarna makanan cair","Kukus kelapa parut, beri sejumput garam. Sisihkan.,Campur oat, tapioka dan diabetamil. Aduk rata. Tambahkan air hangat sedikit demi sedikit sampai adonan bisa di pulung dan tidak lengket di tangan. Tambahkan pewarna makanan. Aduk rata,Bentuk adonan sesuai selera. Letakkan di wadah yang sudah di taburi dengan sedikit tapioka agar adonan tidak saling menempel.,Didihkan air di panci. Setelah air mendidih, masukkan adonan yang sudah di bentuk. Masak sampai adonan mengapung dan tiriskan. Campur cenil dengan parutan kelapa dan sajikan."
diet,https://cookpad.com/id/resep/25023968,Apple Oatmeal Cake (gluten free),"2 buah apel,200 gr oatmeal (boleh instan atau rolled oats),3 butir telur,1 sdt air lemon,2 sdm madu, Kismis, dan almond secukupnya (optiona)","Rebus apel dengan 100 ml air sampai mendidih. Angkat, tiriskan dan haluskan dengan chopper. Lalu sisihkan,Kocok telur manual dengan garpu. Kemudian masukkan semua bahan apel yang sudah dihaluskan, oatmeal, air lemon, madu, dan kismis secukupnya (sisanya untuk toping). Lalu aduk rata.,Siapkan wadah tahan panas. Alasi dengan kertas roti. Tuang adonan dan ratakan. Beri toping kismis dan almond diatasnya.,Panggang dalam oven suhu 180°c selama 50 menit.,Setelah matang. Angkat. Diamkan sebentar kemudian keluarkan dari cetakan. Kue siap disajikan."
diet,https://cookpad.com/id/resep/16583140,"Martabak Tahu Telur Panggang | Gluten Free, Tanpa Minyak (Diet)","5 lembar Kulit Lumpia,1 buah Tahu Putih,1 1/2 butir Telur,1 batang Daun Bawang,secukupnya Garam, Kaldu Jamur &amp; Lada Bubuk","Masukkan bahan isian ke mangkuk, aduk rata.,Siapkan kulit lumpia, lalu beri isian 2 sdm. Lipat seperti amplop.,Panaskan teflon dengan api kecil. Panggang lumpia diatasnya & tutup teflon, balik kalau sudah kecoklatan, panggang lagi & angkat.,Taraaa... Sudah matang, silahkan mencoba~ 💜🧡💙"
diet,https://cookpad.com/id/resep/16587156,Tteokbokki oatmeal diet sehat,"34 gr oatmeal (biru atau merah),92 gr sawi hijau,1 butir telur rebus,15 gr tepung maizena atau tapioka, Kaldu jamur (secukup nya),2 siung bawang merah,2 siung bawang putih,2 cabe merah (atau sesuai selera ya), Daun bawang (secukup nya),2 sdm saus tiram pedas,1 sdt saus tiram, Garam (secukup nya), Bon cabe (secukup nya),2 sdm saus sambal","Haluskan oatmeal dengan blender,Kemudian setelah oatmeal sudah halus tambahkan kaldu jamur secukup nya dan tepung maizena aduk rata,Tambahkan air hangat sedikit demi sedikit agar adonan menjadi padat,Setelah itu bentuk adonan menjadi panjang kemudian potong² sesuai selera,Rebus adonan tadi tunggu bbrapa menit jika dirasa sudah agak padat bisa ditiriskan,Panaskan sdikit minyak kemudian tumis bawang merah, putih, tambahkan cabe dan daun bawang tumis hingga harum tambahkan air sedikit,Masukkan tteokbokki tadi dan sawi hijau yang sudah di potong² serta bumbu persausan,Tambahkan kaldu jamur dan garam (secukup nya) tunggu hingga matang,Setelah dirasa sudah matang..tteokbokki siapp disajikann jangan lupa tambahkan telur rebuss biar makin kenyangggg🤭"
diet,https://cookpad.com/id/resep/16560714,Jus diet(nama/nanas mangga),"1 bh mangga harum manis,600 ml air dingin,1 mangkok sdg nanas","Campur semua bahan
Blender sampe halus,Mantapppp🤤🤤🤤🤤"
diet,https://cookpad.com/id/resep/16583120,"Kulit Lumpia | Tanpa Minyak, Gluten Free (Diet)","50 gram Tepung Beras,1 sdt Tepung Tapioka,1/2 butir Telur,100 ml Air,1/4 sdt Garam Himalaya","Siapkan wadah. Masukkan semua bahan, aduk rata.,Panaskan pan. Lalu celupkan ke adonan, panggang dengan api kecil sampai kulit lumpia matang. Kemudian sisihkan.,Taraaa... Sudah jadiii, silahkan mencoba~ 💜🍽✨"
diet,https://cookpad.com/id/resep/16588165,Bubur Granola Sehat (cocok untuk diet),"5 sdm granola,1 saset energen rasa kacang hijau (optional),secukupnya Air","Panaskan air hinggaendisih,aaukkan Granola masak hingga 3-5 menit,Sebelum diangkat, masukkan energen, aduk-aduk,Hidangan dalam mangkuk, diamkan sebentar & siap di santap untuk menu sarapan"
diet,https://cookpad.com/id/resep/16560717,Jus diet mangga,"1 bh mangga harum manis,300-400 ml air dingin","Kupas mangga sampe bersih,Potong2
Lalu blender sampe halus,Hmmmm nikmattt🤤🤤🤤"
diet,https://cookpad.com/id/resep/16297127,Menu Diet Salad Kailan Tomat Ketimun,"3 tangkai sayur Kailan,1 buah tomat,1 buah ketimun,1/2 jeruk nipis,1 cabe rawit","Cuci bersih sayuran, tomat, ketimun,cabe,Iris tipis tomat,ketimun, sayur dan cabe beri air jeruk nipis,Kemudian campur rata aduk dgn tangan sambil diremas agar sari tomat dan cabe menyatu,Setelah rata siap disajikan dengan ubi singkong dan protein nya bisa dari ikan, ayam,tempe tahu dikukus atau dibakar Alhamdulillah real food"
diet,https://cookpad.com/id/resep/16536521,454. Jus Tomat Low Kalori,"2 buah Tomat Buah (uk besar),1/2 gelas Air Aqua (me: gelas keramik),1 sachet Gula DiabetasoL",Blender semua bahan (aku tanpa saring) Enjoy 😋
diet,https://cookpad.com/id/resep/16643230,Breakfast rendah kalori," Ubi oren, Telur, Edamame, Salad dressing","Panggang ubi menggunaka airfryer/kukus/rebus,Rebus telur dan edamame,Jika siap langsung dihangkan, selamat mencoba🫶🏻"
diet,https://cookpad.com/id/resep/16126014,🥮Bolu Labu Kuning (LowCarb)," ▪️Bahan A :,200 gr labu kukus yang sudah dihaluskan (me pakai 400 gr),1 sachet nutrijell plain,1 sachet santan instan (saya 65 ml) bisa diganti dengan fiber creme,3 sdm olive oil atau sejenisnya,Secukupnya kismis (toping sesuai selera), ▪️Bahan B :,3 butir telur,5 sachet diabetasol / kurma cincang secukupnya, Sejumpat garam","Siapkan semua bahan, Mixer bahan B dengan kecepatan maximal sampai kental berjejak.,Masukkan bahan A kecuali kismis, mixer sebentar saja dengan kecepatan rendah saja sampai bahan tercampur rata. 
Lalu aduk bahan menggunakan spatula, untuk memastikan bahan menyatu semua.,Siapkan loyang yang sudah diolesi olive oil, tuang adonan, hentakkan2 an loyang lalu taburi dengan kismis. Kukus/panggang (sy panggang menggunakan cetakan kue lumpur) krg lebih 30 mnt.,Tes tusuk, bila sudah tidak lengket dan kue sudah matang, matikan api.
Tunggu benar2 dingin dulu baru keluarkan dari loyang (untuk yang kukus boleh disimpan di lemari es dulu sebelum disajikan).,Potong kue dan sajikan."
diet,https://cookpad.com/id/resep/16645939,Tumis Pakis (Diet Enak Diabetes),"3 ikat sayur pakis,5 siung bawang merah,3 siung bawang putih,Secukupnya cabe rawit,Secukupnya minyak goreng,Segelas air,Secukupnya garam dan merica bubuk","Cuci bersih sayur pakis, potong² dan buang bagian yang keras.
Siapkan bumbunya. 
Iris tipis bawang merah.
Tumbuk bawang putih dan cabe.,Panaskan minyak goreng, tumis bawang merah hingga layu.
Tambahkan bawang putih.
Tambahkan cabe rawit, tumis hingga harum, agak kering dan tidak bau langu/mentah.,Setelah bumbu matang, baru masukkan sayur pakis.
Aduk².,Aduk rata hingga sayur pakis layu.
Tuangi air, setelah panas, beri garam dan merica bubuk. 
Tutup wajan dan masak hingga sayur pakis empuk. Tes rasa.,Setelah matang baru matikan api.
Siap dihidangkan."
diet,https://cookpad.com/id/resep/16639019,Tahu baso diet,"250 gr dada ayam giling,15 pcs tahu sumedang,150 gr wortel,1 batang bawang daun,1 sdm minyak wijen,1 sdt bawang putih bubuk,1 sdt ladi putih bubuk,1 sdt garam","Giling dada ayam, aku pake blender kasih ice batu dikit, terus parut wortel lalu campurkan, masukin bawang daun, lada putih bubuk, bawang putih bubuk, garam dan minyak wijen aduk rata.,Potong tahu sumedang jadi dua, saya potongnya nyilang jadi kaya segitiga, lalu keluarin isiannya tapi jangan di buang saya di makan mamah saya hehe, lalu masukin daging giling yang sudah di campur bumbu dan wortel, lakukan sampai adonan / tahu habis, lalu bisa di goreng atau di kukus, kalau di kukus -+30 menit.,Kalau saya di kukus dan jadinya seperti ini dan saya coba buat stock di simpen wadah dan di taruh di kulkas, selamat mencoba🙂."
diet,https://cookpad.com/id/resep/16657965,Tumis Tempe Manis Diet (gek_rada),"1/2 papan tempe,5 bh cabe rawit,5 bh bawang merah,2 bh bawang putih,Secukupnya lada dan royco,1/2 gelas air panas,2 sdm kecap manis,1 sdm saus tiram","Potong dadu tempe.,Iris bawang merah, bawang putih dan cabai rawit.,Masukkan irisan cabai rawit, bawang merah dan bawang putih. Ingat menggunakan api kecil karena tidak menggunakan minyak.,Selanjutnya masukkan tempe.,Jika sudah setengah matang, masukkan air panas, lada, royco, kecap manis, saus tiram.,Koreksi rasa. Jika sudah pas.
Tumis Tempe Manis Diet siap di sajikan."
diet,https://cookpad.com/id/resep/16652327,"Oatmeal Banana Bread Gluten Free, Panggang Oven Cemilan Diet","3 buah (240 gr) pisang ambon matang,160 gr rolled oat,2 butir telur,6 sdm madu,45 gr chocochip (1 bungkus kecil),1 sdt baking soda","Kita akan menggunakan blender untuk mencampur semua bahan 

Siapkan wadah blender

Masukkan potongan pisang, tambahkan rolled oat,Lalu tambahkan telur, madu, baking soda,,Blender hingga tercampur rata

Masukkan setengah bagian chocochip, aduk rata,Tuang adonan ke dalam loyang ukuran 10x20 cm yang sudah dilapisi kertas roti dan di oles margarin 

Kemudian taburi dengan chocochip,Panggang dengan oven yang sudah dipanaskan pada suhu 180 derajat C, selama 20-25 menit.

Lakukan tes tusuk, jika sudah bersih, berarti sudah matang. 

Keluarkan dari loyang, biarkan hingga dingin baru diiris

Banana bread versi lain sila cek di bawah"
diet,https://cookpad.com/id/resep/16652531,Jus diet apel dan mangga,"1/2 bh apel,1/2 bh mangga,350 ml air dingin","Blender semua bahan sampe halus
Saring,Bilamana ingin kenyang dan lbh berserat monggo ga usah di saring lg
Kembali keselera yaa🤗🤗🤗,Nikmattt🤤🤤"
diet,https://cookpad.com/id/resep/16649603,Tahu panggang saos tiram (diet),"2 bj tahu,3 bj cabe rawit kecil,2 sdm saos tiram, Oregano secukupnya,1 sdm Kecap manis,1/4 sdt kaldu jamur,1 sdm tepung maizena","Potong segitiga tahu,Panggang di atas teplon tanpa minyak,Untuk bumbu 
Masukan saos tiram, kaldu jamur, kecap manis, cabe rawit potong dan sdkt air,Stlh mendidih masukan tepung maizena tunggu sampai mengental dan angkay,Siramkan di atas tahu yg sdh panggang dan siap untuk di nikmati"
diet,https://cookpad.com/id/resep/16647554,Biji Labu Panggang (cemilan diet),"100 gr biji labu mentah,Secukupnya garam,Secukupnya air untuk merebus, Dari 100gr biji labu mentah jadi sekitar 48gr biji labu panggang","Cuci bersih biji labu. Sisihkan,Didihkan air, masukkan biji labu dan tambahkan garam. Rebus sampai matang (warna berubah dan empuk). Angkat dan tiriskan,Sangrai biji labu rebus di wajan tanpa minyak sampai kering dan ada bunyi kletek2, kayak kulit kacang pecah. Pakai api sedang saja ya dan terus di aduk. Angkat dan sajikan."
diet,https://cookpad.com/id/resep/16571541,47. Kebab telur rendah kalori,"1 lembar kulit kebab,5 lembar kol,1 butir telur, Garam, Lada, Saus cabe","Buang batang kol kemudian iris tipis. Masak diatas teflon yang diberi sedikit air. Ini aku gak pake minyak ya.
Kemudian tambahkan garam dan lada. Aku pakai agak banyak lada. Sisihkan,Masak kulit kebab hingga kecoklatan. Sisihkan.
Goreng telur diceplok boleh..didadar juga oke.
Telur dikasih sedikit garam,Taruh kol dan telur diatas kebab kemudian beri saus cabe.
Siap dihidangkan 😀
Menu praktis rendah kalori cuma gak tau ya berapa kalorinya 😆"
diet,https://cookpad.com/id/resep/16645485,Capjay sehat low kalori,"250 gram wortel,200 gram buncis, Kembang kol, Sosis, Bakso, Air, Bawang Bombay, Bawang putih,2 sdm Kecap asin (tropicana agar lebih low sodium),1 sdt Kecap manis,1/2 sdt minyak wijen, Lada, Penyedap, Saus tiram (aku pake merk lee kum kee),1/2 sdm Maizena (utk pengental)","Cuci bersih dan potong bahan isian (wortel,buncis,bakso,sosis, kembang kol),Potong bawang Bombay lalu sisihkan,Iris cincang bawang putih dan masukkan ke wadah,Masukkan lada, kecap asin, kecap manis, minyak wijen dan saus tiram ke dalam wadah bersama bawang putih,Larutkan dan beri air secukupnya,Tumis bawang Bombay tanpa minyak setelah harum tuang air secukupnya,Lalu masukkan semua sayurnya tunggu sampai agak empuk,Setelah itu masukkan bakso dan sosisnya,Lalu masukkan larutan maizena bersama bumbu dan tambah penyedap secukupnya,Icip rasa lalu hidangkan dengan cinta,Selamat mencoba ☺️"
diet,https://cookpad.com/id/resep/16645383,Udang kentang diet,"8 ekor udang sitto (bersihkan udang dari kepala dan ekornya),2 kentang (potong kentang menjadi 6 bagian cuci bersih &amp; rebus),7 siung bawang putih (rajang kasar),1/2 buah bawang bombay (potong-potong),1 sdm saus tiram,1/4 sdt garam,2 sdm saus sambal,1/2 sdm bubuk peterseli,1/2 sdm merica","Tumis bawang putih dan bawang Bombay sampai harum,Masukkan saus tiram dan saus sambal,Masukkan udang masak sampai agak kemerahan 
tambahkan 5 sdm air putih,Masukkan kentang yg sudah direbus aduk sebentar,Masukkan bubuk peterseli,Angkat dan sajikan"
diet,https://cookpad.com/id/resep/16610125,Jus diet timun dan kayu manis,"500 ml air dingin,1 bh timun potong2,1/4 sdt kayu manis","Campur semua bahan
Blender sampe halus
Saring,Segerrrr🤤🤤🤤🤗"
diet,https://cookpad.com/id/resep/16644377,Skinny Rendang Dada Ayam Diet No Santan 412 kalori,"500 gr Dada ayam, Beli 5k Bumbu pasar,1 lembar Daun kunyit,4 lembar Daun jeruk,1 batang Sereh","Potong ayam sesuai selera,Masukan semua bahan kecuali ayam kewajan anti lengket, tumis hingga tercampur dan harum hingga tanek,Kemudian, masukan ayam dan aduk hingga seluruh bumbu tercampur dengan ayam,Tidak perlu ditambahkan air karena ayam sudah mengandung air. Tambahkan garam sesuai selera. Aduk sesekali (saya 2 menit sekali) hingga air dari ayam sudah menguap tapi bumbu belum terlalu kering.,Hidangkan bersama pelengkap.
Untuk sambal silahkan pakai resep sambal ijo kesukaan tapi jangan ditumis menggunakan minyak."
diet,https://cookpad.com/id/resep/16571868,"Nasi Goreng Cumi | Tanpa Minyak, Tanpa Margarin (Diet)"," Cumi Basah 1 buah besar,1 porsi Nasi,1 buah Putih Telur,1 sdm Saus Tiram,1 sdm Saus Sambal,1/2 sdt Kecap Ikan,secukupnya Garam, Kaldu Bubuk &amp; Lada Bubuk,1 buah Cabe Merah Keriting,2 siung Bawang Putih,1 batang Daun Bawang","1. Cuci bersih cumi, potong. Lalu beri jeruk nipis & diamkan 10 menit. Cuci bersih lagi, sisihkan. 
2. Iris cabe, cincang bawang putih & iris daun bawang.,1. Panaskan teflon. Masukkan bumbu irisnya, tumis tanpa minyak sampai mulai kering.
2. Masukkan cumi, tumis lagi sampai matang (Jika perlu tambahkan sedikit air). 
3. Masukkan nasi, daun bawang, saus tiram, saus sambal, kecap ikan, garam, kaldu bubuk & lada bubuk, aduk rata.,Masukkan putih telur, tumis aduk rata. Matikan kompor, sajikan.,Taraaa... Sudah matang, silahkan mencoba~ 🦑🐙💙"
diet,https://cookpad.com/id/resep/16713868,"Sambal tomat untuk diet tanpa minyak, tanpa gula","6 siung bawang putih,10 siung bawang merah,20 buah cabe rawit domba,10 buah cabe rawit hijau,4 buah tomat ukuran kecil, jika besar jadi 3 buah,secukupnya garam,secukupnya gula diet, sy pakai lakanto,secukupnya Kecap manis jika suka, Jeruk limo","Iris2 semua bahan, kasar aja,Masukin ke chopper, sy pakai merk Princess, mantabbb bgt, pake air 3 sdm supaya lebih gampang halusin nya, jika kebanyakan, bagi 2 or bagi 3,Sesudah halus, masukan semua hasil chopper ke wajan, didihkan, tambahkan garam gula diet secukup nya. Boleh tambah kecap jika suka,Sesudah mengental, angkat sambal. Hidangkan dengan jeruk sambal"
diet,https://cookpad.com/id/resep/16550271,Jus diet timun,"1 bh timun,330 ml Air matang","Siapkan bahan2,Masukan timun,Masukan air,Blender sampe halus,Saring(bila suka berserat dan kenyang lama boleh tanpa disaring,klo aku tim di saring ya😉),Jadii deh😉"
diet,https://cookpad.com/id/resep/16713017,Cake Diet Enak Bergizi,"6 pcs Biskuit Gandum (Saya pake merk Wholemeal Biscuit),200 ml Ultra Milk Full Cream (1 dus sedang),100 gram Coklat putih,38 g susu kental cair (1 sachet kecil),30 gram maizena","Haluskan 6 biscuit gandum,Masukkan susu ultramilk full cream kedalam biskuit gandum yang telah dihaluskan,Aduk sampai rata dan tambahkan susu kental manis,Aduk sampai tercampur kemudian masukkan maizena,Masak dengan api kecil pada teflon anti lengket,Setelah mengental, sisihkan ke dalam wadah.,Lelehkan coklat putih,Balur ke atas cake yang sudah disisihkan tadi."
diet,https://cookpad.com/id/resep/16671630,Jus diet mangga.yakult,"1 bh mangga harum manis,3 botol yakult, Es batu","Campur semua bahan
Blender sampe halus,Yummmiiii🤤🤤🤤"
diet,https://cookpad.com/id/resep/16560728,Jus diet(wotoke/wortel.tomat.kelengkeng),"900 ml air dingin,2 1/2 bh wortel,2 bh tomat,7 bh kelengkeng","Campur semua bahan.blender sampe halus,Saring deh.
Jika kalian di tim tdk saring langsung minum sajo
Monggo sesuaikan selera sajo,Enjoyy🤤🤤🤤"
diet,https://cookpad.com/id/resep/16707169,Pizza Oat Cocok untuk Diet,"4 sdm Oat (aku pake rolled oat),1 butir telur,1 sdt garam,1 sdt gula,1 sdt margarin,2 buah tomat ukuran sedang,1 sdm saos pedas,1 sdt kaldu jamur,1 sdt kecap asin,1 sdt gula,secukupnya ayam, disuwir,1 helai sawi hijau/caisim (bisa diganti bayam). Potong kecil2,1/4 buah bawang bombay, potong kecil2","Blender rolled oat, letakkan pada wadah, campur dengan telur. Beri tambahan garam dan gula. Aduk sehingga menjadi adonan yang tidak terlalu encer.,Panaskan teflon beri margarin, api kecil saja.,Masukkan adonan dan ratakan, adonan nanti akan mengembang jd jangan takut terlalu tipis. Beri penutup. Balik adonan jika satu sisi sudah matang.,Sambil menunggu adonan, blender semua bahan saos.,Setelah bahan saos jadi, ratakan di atas pizza sedikit demi sedikit. Masukkan topping satu persatu, tambah bahan saos lagi. Terakhir parut keju quick melt di atasnya. Tutup kembali teflonnya, diamkan sekitar 6 menit sambil sesekali dicek untuk melihat apakah keju sudah meleleh atau belum.,Sajikan sesegera mungkin, karena jika sudah dingin, oat akan mengeras. selamat menikmati ☺"
diet,https://cookpad.com/id/resep/16705753,Tahu Tempe “Santan” (diet diabetes),"1 buah tahu,1 papan tempe kacang,100 gr daging,5 buah cabe ijo besar,5 buah cabe rawit,2 buah tomat hijau,2 lembar daun salam,2 lembar daun jeruk,1 batang serai,3 siung bawang putih, cincang halus,150 air,1 sdt garam,1 sdt gula aren,5 buah cabe merah,5 butir bawang merah,2 siung bawang putih,1 ruas jahe,1 ruas kunyit,1 ruas lengkuas,200 ml air,10 buah kemiri","Iris tahu, tempe dan daging,Iris cabe hijau, rawit dan tomat hijau. Haluskan bumbu yang lain,Buat santan dari kemiri dengan memblender kemiri dengan air,Tumis bawang putih cincang hingga wangi, lalu masukkan bumbu halus dan juga bumbu lain. Masak hingga tidak langu,Lalu masukkan daging, masak hingga daging berubah warna. Lalu beri air. Masukkan tahu dan tempe kacang. Aduk rata,Beri santan abal-abal atau santan kemiri. Tambahkan garam dan gula aren. Masak kembali hingga pas dan daging benar-benar empuk. Sajikan dengan beras merah"
diet,https://cookpad.com/id/resep/16705261,Sambal Korek Low Calorie,"7 buah cabai rawit,2 siung bawang putih,2 sachet pemanis 0 kalori,1/2 sdt garam,1 sdm minyak goreng panas","Cuci cabai dan bawang putih,Beri pemanis rendah kalori dan garam,Ulek kasar cabai dan bawang,Tuang minyak panas, lalu ulek lagi sampai halus,Siap disantap pakai nasi anget"
diet,https://cookpad.com/id/resep/16697896,Alpukat Strawberry Jam (menu diet),"1 buah Alpukat,2 sdm selai strawberry tropicana slim rendah gula,2 sdm chia seed,150 ml skim milk","Pilih alpukat matang dan potong2,Tambahkan selai stroberi,Tambah chia seed,Tambahkan skim milk aduk2 sampe tercampur, terserah mau diaduk atau engga, kalo aku suka dibejek2 dulu biar nyampur. Walaaa enak dinikmati saat dingin 🥰"
diet,https://cookpad.com/id/resep/16714184,Sarapan Diet : Chia Seed Oatmeal Apel Cinnamon (198 kkal),"1 sachet Light Meal Apple Cinnamon,100 ml air,95 gr apel, iris,7 gr almond slice, Sprinkle kayu manis bubuk","Siapkan bahan-bahan,Tuang 1 sachet Light Meal Apple Cinnamon,Tambahkan air mendidih / air + microwave 1 menit / air + dimasak hingga mengental,Susun topping"
sop buah,https://cookpad.com/id/resep/12206646,Es Buah atau Sop Buah,"1 bh Apel,1 bh Alpukat,Secukupnya Semangka,Secukupnya Melon,1 bungkus Agar Plain,Sirup Markisa,Secukupnya Selasih, rendam air hangat,Secukupnya Susu UHT,Secukupnya Air Gula,Secukupnya Susu SKM,Secukupnya Sirup Marjan Cocopandan,Secukupnya Air,Secukupnya Es Batu","Potong semua buah sesuai selera. Lalu letakkan semua buah dalam wadah,Rendam selasih dalam air hangat.,Cara membuat agar markisa: siapkan air 500ml masukkan dalam panci bersama 1bungkus agar plain, letakkan gula dan sirup markisa. Masak hingga mendidih, lalu cetak tunggu dingin potong sesuai selera.,Tuangi susu uht,air gula, susu skm,sirup cocopandan merah dan secukupnya air dalam wadah yang telah diletakkan buah.,Test rasa, jika kurang manis bisa tambahkan air gula atau susu SKM. Terakhir letakkan selasih dan es batu. Es bua siap untuk disajikan bersama keluarga.,NB : jika ingin merah murni bisa menggunakan buah naga."
sop buah,https://cookpad.com/id/resep/12136580,Sup buah simple," Semangka, Pepaya, Anggur, Skm cocopandan,Secukupnya Sirup gula,Secukupnya selasih","Potong buah2an (bisa pakai buah ap aja yg ada) masukan dalam wadah,Tambahkan skm cocopandan, sirup gula, air es,Aduk rata, sambil cicipi. Tingkat kemanisan sesuai selera aja ya,Masukan kulkas atau bisa tambahkan es batu.. Segeerrr"
sop buah,https://cookpad.com/id/resep/12195443,Sop Buah Cocopandan,"1/4 buah semangka, potong2 kotak,1/4 buah melon, potong2 kotak,2 buah pear, potong2 kotak, Sirup cocopandan (me: tropicana slim),2 sachet susu kental manis,secukupnya Nata de coco","Masukkan potongan buah2an dan nata de coco,Tuangkan sirup dan SKM sesuai selera lalu tambahkan sedikit air es.Tes rasa, apabila terlalu manis bisa tambahkan air. Lalu tambahkan es batu."
sop buah,https://cookpad.com/id/resep/12211765,Sop buah naga sirup marjan,"1 buah apel potong dadu,1 buah pear potong dadu,1/2 buah naga kerok isinya pakai sendok teh, Agar2 swalow warna hijau/merah potong kotak2, Es batu,secukupnya Sirup marjan cocopandan,Secukupnya susu kental manis","Taruh es batu yang sudah dihancurkan ke dalam mangkuk,Tambahkan potongan apel,pear dan buah naga,Beri sirup marjan dan susu kental manis sesuai selera(makin banyak susunya makin mantep),Aduk2,esnya akan mencair sendiri. Tes rasa sampai pas manisnya"
sop buah,https://cookpad.com/id/resep/12380699,Sop Buah sirup cocopandan," Kiwi, Pear, Semangka, Pepaya, Melon, Selasih, Sirup cocopandan, SkM putih,secukupnya Air matang, Es batu","Siapkan bahan,potong buah sesuai selera.,Rendam selasih dengan air.,Siapkan mangkok campur buah2an,selasih,air secukupnya,sirup marjan dan beri susu SKM,aduk aduk biar tercampur rata,tambahkan es batu.,Siap sajikan."
sop buah,https://cookpad.com/id/resep/11904606,Mpasi Snack Sup Buah Naga (12m),"Buah naga, Susu uht, Madu","Potong buah naga secukupnya. Tambahkan susu uht dingin dan sedikit madu. Aduk semua bahan.,Sajikan🙂🙂"
sop buah,https://cookpad.com/id/resep/11899770,Sup buah segaaaar," Semangka, Melon, Apel fuji, Pear,Buah naga, SKM Carnation, Sirup cocopandan","Cuci bersih semua buah. Kupas, dan potong dadu.,Siapkan wadah yg cukup besar, campur semua buah, tambahkan SKM dan sirup sesuai selera. Kemudian tambahkan air putih matang.,Aduk semua, cicipi rasa. Kemudian masukkan ke kulkas. Nikmati setelah dingin."
